status,PC1,PC2,PC3,PC4,PC5
No,0.3746150606887494,1.2300404981411888,-1.5610045369466483,-0.131553232935258,-0.14905054330927253
No,1.9667345533096798,0.0254055926163122,0.03296593112615541,1.8340956246920337,-0.040539314207903826
No,0.04873384752824736,0.09093180805733539,-1.7090895739980692,-0.8803231619178419,0.03359302873712576
No,2.4725335536256523,1.2022313786149814,-1.4735187619023458,0.6424794253014899,-0.19582169391302706
No,-0.21687387789595633,-0.6937417476830035,-0.07946674306195213,-0.40930418825686654,-0.47847583162076845
No,-1.4662304545628277,-0.6685438969866216,0.0946452899828739,0.5223470184948341,-0.17702117997739233
No,-1.0621731808687431,-0.20724178193253862,1.5991456963169122,-0.5020455767127512,-0.35578304243766984
No,1.3873974888957432,0.2487573810893014,1.6755158781907735,1.8349662822164792,-0.868603904273859
No,-0.3612853954120059,0.04234871014706212,-1.7403830727366116,-1.7417510759623105,-0.717671657572775
No,-1.7136451086947964,-0.14113914444043407,1.6692254598546599,0.7069634455999967,0.24702860242262167
No,-2.203124691167155,-0.2391277588886523,1.6082592131067865,-0.5400473134205028,-0.6159125867934373
No,-1.9015977475720343,0.6745421215019803,-1.1041093924405434,1.4708710482584617,-3.0403992454443713
No,2.0422893390844883,-0.702822948560049,-0.021500489617991465,0.1110688143148111,-0.43898767618089796
No,-1.0073372443232336,1.0189883026190225,1.641740817700508,-0.5716213694355696,-0.1678644814505568
No,1.2046994517055247,1.0143195199028043,1.540235959132022,-0.3070291327801125,0.18720818097305833
No,1.3009909825961408,1.2905119265405582,-1.5346885159177013,0.44007494921895696,0.31891925902680757
No,-1.4320034784662106,0.029496533803850013,-1.395658970717944,1.3058658531805762,0.041523216469967816
No,1.4810609362507074,1.082590779273797,1.4763841744762474,-1.0275072423513145,0.14037495071979267
No,-1.2699802124885393,-0.11217217543228891,1.6698051569311072,0.9181081063588614,0.5558088889985261
No,-1.9911596959677555,0.20101953070695192,-1.8270128321292323,-1.5998913818185145,0.5925381064604416
No,-2.4397474751569708,0.7011844688849095,0.02497802257883441,-0.2881431017766032,0.5339702025619084
No,0.2794749432749174,-0.032935218928722955,-1.651173318847453,-0.7123787650739943,-0.5494711812429921
No,-1.1665510364039107,0.17373421515868606,-1.8112282466798877,-1.824007363160904,0.12351291812379263
No,-2.6495362231425292,1.3331331556628998,-1.7787524481245498,-2.02195198464592,0.1695239232772507
No,0.23014668234370042,1.2853203039881171,-1.5602832468299892,0.2059451894967227,0.28975690661723535
No,-1.6633241170197266,-0.5237782425565516,0.07971308122168146,0.9312027447809379,0.5821357175982198
No,-2.026629351516246,1.4224129710778208,-1.7931054903423231,-1.7823839416750817,0.7440172126227539
No,0.5545416234427695,-0.5818586031196831,-0.13336297978485614,-0.8975665110510722,-0.3150096263492525
No,-1.7572873153407804,-0.1934453981471871,1.5996557518921244,-0.32503375832312054,-0.17128976657828934
No,0.06433189567137032,0.5419595620119588,-1.3187511874709286,2.1702338376077943,-0.9417562044836008
No,-0.9020649534983459,-0.45769517352092526,0.048823903565053055,0.7036222880492435,0.7681135554903146
No,0.11247025522662144,-0.5250109263740186,-0.09981380961352372,0.20488454008788626,0.671043049324975
No,-1.530021870775853,0.8356877628611057,-1.5532246703851136,0.7329612529005791,0.3362890449724245
No,-0.18688818506738322,-0.5686453638173121,-0.17539790000242725,-0.8487301019943478,0.2914033756275658
No,-0.4972368028335573,0.8900796652370312,1.3223609351118333,-3.859204857357997,-1.656975603221798
No,0.7572903050569614,-0.1968948564226033,0.08014665899742456,1.5544736537312702,-1.1822306264611204
No,-1.6693285022017574,1.139857244774137,1.6843759926933897,0.7034501244951936,0.9134748477971981
No,-0.8116306264133566,-0.06201543877921214,-1.3150244164857414,1.7615713817904761,-0.44404161536156944
No,0.12570161499720034,-0.5950015148567165,-0.07736792926946719,0.27414468432387407,0.4434536023968173
No,0.09976664605511956,0.06900653001624059,-1.7143013852446887,-1.1239413617239666,-0.21927625837061232
No,-0.283222286994086,0.3675628205153735,0.35045444046254703,1.9633511976165918,-0.8924793916799634
No,1.1157129454027077,1.24789062965748,-1.5399150238923789,0.310548422277657,0.20158070722465138
No,1.1534853608595106,-0.5750399563084541,-0.14436778996510138,-0.9341938931690799,-0.16807009756996882
No,-1.0576406714913844,0.674471555460091,0.15977684910948198,1.276723970237747,0.8371378628365616
No,-0.7687771773938211,-0.7845803767269734,0.103287223917282,-0.279313207260234,-1.339085305657459
No,-0.2967834179993859,-0.2687817093087518,1.6598931559976682,-0.22511986612550017,-0.789766753827556
No,1.0351497363768176,-0.6178425640326286,-0.03540605308825203,0.3765126477773516,0.051990871053671076
No,2.4824325760982053,0.3537983015818445,1.5139394165205513,0.17643145583193065,-0.7448587874397945
No,-1.670738147366055,-0.13804455508277297,1.6696219265322831,0.7125584644168597,0.25220475508722623
No,1.6210031377852716,-0.771863624145368,-0.11188725156053055,-1.3015481745783672,-1.1041075401667302
No,0.7761944162234805,-0.6786082290581199,1.3876446606219388,0.17059619444122975,0.04589621438059355
No,1.1607933569447182,-0.7418379646886664,-0.034406102091202616,-0.13054029185282973,-0.6465313586006266
No,-3.0887883852810263,-0.6796686613664672,0.10314833445517323,0.5446243471421792,-0.3786136765339526
No,-1.0229093461517322,-0.4869788354445852,0.06428778882324748,0.8255847352312542,0.7039755118965966
No,-1.3818019241445045,0.10435726040563734,-1.4178264139131602,1.1338063311811644,0.131775011763362
No,0.2443917158797088,0.5755445971430332,0.20166914104251177,1.0731912500881984,0.05528862291849711
No,2.5382134225482975,-0.06274546456043378,-0.07395090244707338,0.12953492279845635,-0.7998068093685956
No,2.015828561169162,0.9413125367667535,1.6910686107961803,1.056513186327249,-0.048816036434015386
No,1.1881001888703366,1.2985179659526533,-1.5006306167211958,0.8731792319943271,0.41594922978737425
No,-0.8417487777023452,-0.47995775940047725,-0.23432277975305002,-1.4018240151792734,0.3385269919365905
No,-1.0435352005299543,-0.16191193295581627,-1.6606281356911996,-1.4420780131364672,-1.5001877544239985
No,-2.2299562049562605,-0.17278497707821944,-1.463375689291965,-0.770712097194086,-1.8726543607397728
No,0.8885647122087016,-0.8335953490245556,0.0030392747636534914,0.13727003342893307,-0.8393487198539914
No,-0.08392810299165279,-0.5805783450423914,-0.10920858021855824,-0.21192264740713795,0.224039322397803
No,0.9254000593227861,1.0835385847959196,1.4280548065780816,-1.4704096924157013,0.18562754117278357
No,-1.3986315184583171,1.1407553846973721,1.3861742106173094,-1.4079485213237684,0.7038361983480753
No,0.594379080737612,1.2296491958959221,1.427687389953625,-0.8413532983119656,1.0272612530398924
No,0.23994950233189868,0.9856583897951631,1.333468590693333,-3.0733916053620565,-0.6971954763650628
No,-0.7718075470181373,0.047691338310723495,-1.8408225089923211,-2.9528104900234835,-0.9630790813600983
No,-1.4623716200749173,1.4302612902844776,-1.4277898324654423,0.9296048553194698,0.8766314751763318
No,-2.671687309172251,0.21018726185224385,-1.6246159283602648,-0.7801160835821386,0.3838426290118882
No,2.042689650256323,0.35150310221739905,0.11043758466837755,0.2998200084006487,-1.1778734323474904
No,1.0582373757752752,1.3232606423520783,-1.5641187014431819,0.14414719311503443,0.32070875003467386
No,2.642634729803424,1.100491228419686,-1.4008016269761183,1.1750446721231533,-0.49862866981764753
No,-0.12646013600212427,-0.5500040295777232,-0.2236345767967933,-1.5479002485153073,0.03460353155135597
No,1.9338404833583729,0.6504587669467312,0.053064511548744524,0.9826687671372256,0.5658334696579997
No,-0.10557927555558813,1.049423297891583,1.4052826172569464,-1.8237923908656226,-0.04342653957051695
No,-0.5096110240307492,-0.12220856315953771,-1.2954765438390317,1.7720782161790871,-0.6892559375624414
No,0.27368723169460185,1.3269702558570093,-1.6232410688464018,-0.35706160742327847,0.4237160668801624
No,2.500370235338437,1.1689716808134114,-1.4137201552812522,1.2435365601816306,-0.22859952892605517
No,1.0481764563618563,1.0132825364687852,1.5284644917687182,-0.30511241098099096,0.3442840890205145
No,-1.1727483922494821,-0.6071399889101036,0.03983986471907152,-0.06801408952547715,-0.17540636905329085
No,-2.168337172518817,-0.20304308174350644,1.6369733205618724,0.10370527305837675,-0.14793405065644122
No,-0.9362960818839737,-0.5058889578772733,0.10400325465433218,1.0789796396300408,0.4911305752014771
No,0.3387235812561832,0.112678249105609,-1.6658127387882253,-0.41741909624606965,0.07006971049836645
No,-0.37073674197550965,0.7582572081065593,1.9294125469213788,1.8572431330452164,-0.9223474040126505
No,-2.8760933409914275,-0.8838008417513156,0.21523319799893084,0.9534518272797965,-1.4070948091853663
No,1.5182240965442697,0.7186545720374887,-0.05712077481248746,-0.17736648297438062,0.5312929873797557
No,0.6022543519904486,-0.5318686517040114,-0.15250550477626343,-0.6036050679617325,0.356895801751968
No,-1.8459696451854026,-0.5569264448008235,-0.5043938599179623,-5.021326651222162,-0.8110619323054803
No,-0.19043817729477222,1.1792120011590272,-1.3841562375800074,0.3666833430697976,-0.4288496320122411
No,-1.803163434067272,1.1518863617883432,1.4273926533613719,-0.7395778624136022,0.9969430490253265
No,0.5469571497262328,1.118003673196541,1.486084099396,-0.47997587484753024,0.6795943025652423
No,0.22930792233168792,1.3098163488103582,-1.5731168402923152,0.1780159553577748,0.43461598998641926
No,2.2985601454329654,0.6160269255899644,0.06887506479468058,1.1179039490187197,0.5474540869321222
No,2.628436054255533,0.5531656057203617,0.06226729368541838,0.7912096698262782,0.21784374264016323
No,-1.9317590846734716,0.7714070767015059,0.07755645415820635,0.7050634062938088,1.1721875732982556
No,-0.45835838033225773,0.007966347819462538,-0.0749550971848721,0.7272500514131772,-0.18080452204529396
No,-0.48653071728861286,0.7715769811830226,-1.395092413304599,2.2835155865416574,0.2659216760998242
No,-0.2873899141984614,0.057982736496736596,-1.721413606901956,-1.224244578527421,-0.281777295743353
No,0.987268103109568,-0.7780557378002684,1.6677890018322707,1.5321896851103736,-0.4750275148651427
No,0.24235932035902077,-0.7787072295394943,-0.17880185679722757,-2.1926421674141445,-1.4575309897464506
No,-2.6154422807207163,-0.18458425118835903,1.649186780460347,0.5774343176938277,0.28855754452448884
No,-0.06588687714418848,0.7197530413686565,-0.23216358708577586,-2.015851298132145,0.40922940305349964
No,-1.2961716593658865,1.406928946830047,-1.7730546870656034,-1.7478093540154647,0.5575275599457067
No,1.0060260105592072,-0.7538167316164699,-0.12087369261112015,-1.29694702362635,-1.0121847321186173
No,2.002865604160884,-0.24571038697895192,1.5703280735717695,0.4156747527913306,-0.08801949576050738
No,-2.2217118474264175,1.3673218206284679,-1.4657100585701333,0.4969197719861589,0.7696514631317033
No,0.15559822062962364,-0.6601351334704718,-0.04908814000348973,0.15867416465278028,-0.11285461799034814
No,-0.6108997562641462,-0.09067763195249653,1.3553790990513392,-1.4951815479871144,0.1965950280977139
No,0.3315857162414658,1.1338807724003799,1.4644925705760456,-0.6049602823622791,0.8014724456639183
No,1.920676811605342,1.2080374258774595,-1.4921023890137999,0.6395699516163286,0.023984359699260133
No,1.126140709693737,-0.3604737556084437,1.4495719480762699,-1.5471948528907435,-1.101847009845093
No,-0.2932291529884883,1.214916493143914,-1.2771518606491779,1.8365540120056345,0.04094246888729407
No,-2.4013722539173945,-0.8178386369369223,0.12055315448379604,-0.0372999240929459,-1.3710091414763252
No,0.6586723109341103,1.2939471778365037,-1.2963556050985647,1.8530081806580834,0.40516668449403054
No,-1.6969674169627047,-0.16233931389874018,1.530445052004589,-1.0822321552587255,-0.21042936429570488
No,0.4619849925885494,0.444733594365335,-0.11895544334989633,-2.0528445156534887,-1.219342335697437
No,1.394875057307864,-0.224161171753818,1.5886175668618325,0.8042930529284388,0.13797438186801983
No,3.3321406747221567,0.49945758004789614,0.06900461741430314,0.4638521689748175,-0.2736328721837503
No,0.5404002794856327,-0.2939160441366332,1.8358458193817941,1.9134962994069555,-0.33029389848091595
No,0.21135381156848135,1.1674159945736953,-1.6593129909194184,-1.623240910981231,-0.7909783384573291
No,-1.2463143621596016,0.05872412148849863,-1.3960762332092373,1.4620732014287068,0.27279675867487835
No,2.1819912783608633,0.6456367864294594,-1.5645734656820944,1.013809821030104,-0.46711600520028573
No,1.2400425338698058,1.0574336877909642,1.5303012278733208,-0.21075371474935994,0.4625337818813535
No,-1.8985630926674486,-0.5020690018225836,0.028184822248385918,0.419927450619183,0.6042238900051086
No,-0.5465285772001132,-0.6642107130535223,-0.2924253542749377,-3.160650130566407,-1.2069298874353442
No,0.14020679247376908,-0.17454276016005157,1.454778407453567,-0.5857275722836328,0.06723704156113318
No,0.3799449058101305,1.330365345336579,-1.5478395119863089,0.4502762467845719,0.4578901738934932
No,0.7100475127340949,0.545742969210729,0.17923077878779736,0.6871138493997353,-0.1195261261630499
No,0.07177254661876167,-0.23303562913125797,-1.5194849624195188,-0.15517366408855,-1.6821768926679566
No,-1.1182853005406221,1.356182484901482,-1.376471524236514,1.1897009954885698,0.5224402528705419
No,-0.7772756589434326,1.0018556489730597,1.7894321759953635,1.3094124637829156,0.3013240859625812
No,0.4306893901597867,1.1439921684447558,1.4487195435183986,-0.8216315545528416,0.739371500928048
No,1.108383810546278,1.1299977264371686,1.5104372872286196,-0.26405938976351784,0.6674401876310839
No,2.024550082900848,0.6742768928950497,0.0016234501125645348,0.39906706538176295,0.5119664765896124
No,-1.5999021114338594,-0.1350042091229155,1.6670738428314675,0.8499107327614864,0.47779171884469923
No,0.009154203587398407,-0.2164360289664326,1.4017690441375714,-1.3062974485143113,-0.1699575952332818
No,-2.5524110252578027,-0.5394982234451413,0.049066043007977005,0.5925362025370268,0.49485722024774575
No,0.8452141497162665,1.1770733187100435,-1.459091692667574,1.108547124047758,0.11447139520439242
No,-0.0030035572929678345,-0.6663441478851068,-0.1147265863489176,-0.8033476526948101,-0.4959557995643732
No,-3.39296176072646,-0.028698778829441905,-1.4337819942585837,0.5968204668161471,-0.5160380669874832
No,-0.4015839179005831,-0.019988383080540607,-1.7068422956124525,-1.4269108509792776,-0.7738489582903669
No,-1.1615862445141827,1.3181172524569442,-1.3885334837498602,1.0191347398658772,0.45605564639462365
No,-1.7716614685777086,-0.5438194219812829,-0.2495658114845227,-1.6283686021409158,0.17847619055958686
No,-0.008049453871125573,-0.648214828054986,-0.15179691433506567,-1.1605847676267926,-0.45436216691736875
No,-2.2262145639559354,0.807414846598185,0.04699744347093061,0.5413018148802166,1.3642882120979198
No,-0.7648724099518588,1.0185415702903613,1.3498314655992412,-2.605713689077801,-0.36398665537464214
No,0.09800038244825807,0.5183655200772028,-0.21841050818691862,-2.895291054446366,-0.973532801275331
No,-1.5527292748382808,-0.4577565781808631,0.029432603100411955,0.41251470320983397,0.604468690312218
No,-1.6375801404162136,0.6768642963733852,0.13868089685686158,0.9349139688141339,0.634329166147763
No,-0.8103888089881286,-0.6004004565422126,2.0105190466520075,1.8127208829760448,-5.831274599514569
No,0.10960377877092944,0.5755313021985061,-0.11759180326779467,-1.2557535558462052,-0.17895429314991845
No,-1.6398971133624953,-0.1332559841899988,1.6083097970154576,0.038747793469289374,0.20983384126038515
No,0.20640120408088405,1.1264139885481639,1.4267183905386116,-1.1255612214666364,0.6227358451279975
No,-1.1460308495332074,1.0005025576639446,1.7652412439792688,0.7686458298242731,-0.11140333063270351
No,-0.9369504084825283,0.4982349549331119,0.23050392761571692,1.2698865145622125,-0.17315877824367773
No,1.4820273082003457,-0.2593752698411119,1.5453305575455896,0.121490654943481,-0.16942298565194924
No,0.1020809785914453,-0.7481440516601154,0.26335354286040985,2.040270665777604,-0.405261028120701
No,-0.5333683404193743,-0.5085647328446298,-0.22412865492962417,-1.3411405773482517,0.2954593335752592
No,-1.4716860861751484,-0.053884510542211016,-1.376136377119438,1.1160279290565556,-0.4982256494336883
No,0.42897886658051176,1.3199491445230815,-1.6411183027065348,-0.6532744559868411,0.28650109431691173
No,1.109328128028147,1.0508533522864314,-1.1702437511500037,2.1955582258222246,-0.8966805969922316
No,0.6540095523094628,1.4403454259036477,-1.6649752179219097,-0.6425963684722769,0.6623106877281953
No,0.13277039206862515,0.3228655153678977,0.050057442358509,-0.201980585072137,-1.138022777208734
No,-1.4904837639841226,0.7308628390097124,0.1090738973934244,0.8740929797449076,0.983349839986027
No,0.00217890311472535,-1.3227280494267017,-0.4022235285341393,-3.6069254608032773,-2.2661397851308847
No,0.06768559438274219,-0.7049766712696236,-0.15635695865621888,-1.4241085241699947,-0.7446415151132479
No,-0.7519354923893791,0.6967661250583295,0.1622997073174552,1.3213993436459108,0.8847489477888062
No,0.9860782195671981,0.561104050861615,-0.18912753194690554,-2.4351780104712364,-0.7014086899649304
No,0.6370330078409852,0.014648791603709632,0.22425988643372916,2.8586711763805046,0.135771044021543
No,-0.15192865970322475,-0.3725238152023237,1.843588858332208,1.8802673533288972,-0.538309269920497
No,-1.7031590413421391,1.047620049457369,1.704638090252472,0.5854799195546212,0.45956000269046443
No,1.0398125765343715,1.0298011361672594,1.609586873112938,0.44030585974043535,0.20821556169520491
No,1.3310476035958296,0.9774473810997838,1.8623535749986757,1.85590513998869,0.1541772377984353
No,-2.537591148065165,0.7699753246970281,-0.058170324561601865,-0.9743094686513423,0.7786826505375877
No,-2.1766959606430243,-0.25004062884273376,1.6394294803234093,-0.05613284897457703,-0.40220332547750703
No,-1.6314164226658738,-1.2059630269947388,0.09074875366010735,1.8077723414184352,-0.4329567390061605
No,-0.9043641174887352,0.7512243880842545,-0.11500708551312905,-0.2532035585485722,1.0793292138848634
No,0.5937953273873021,1.2316898610281035,-1.5405633892464343,0.13061109112829672,-0.06846778215694446
No,-1.0765501465545269,1.0678699969950554,1.7456510627698587,1.0320432867438387,0.5287741070022458
No,-0.5898199821577383,0.47761283230435875,0.25348849680872243,1.3527777056481827,-0.3626063622329065
No,0.034711119657286155,1.2082807450434825,-1.6443199687834598,-1.1785338100610505,-0.41197211254005117
No,-1.9017288799643906,-0.25746377179137636,1.6051319128616799,-0.5866114981735884,-0.6156375703551689
No,0.328785069328981,-0.23683969235666602,1.7678277874921549,1.3515806199432234,-0.13986772642338333
No,0.40068146292013973,0.510522163551514,-0.0970228776228414,-1.4217452597808844,-0.6770046952693166
No,0.5481574787196861,-0.12975726552924152,1.3668795984296127,-1.694208772348968,-0.15670881310387552
No,0.5927217720722044,-0.613536965629738,-0.17774129028871852,-1.284961453238183,-0.2129280377010861
No,2.3282589665004667,0.5926652704484292,0.03202228789719152,0.48470140740512135,0.21353514298083712
No,-1.1995453964393257,0.7440466640737438,0.12304777270829177,0.9837831243203714,0.9557185580339163
No,-1.800623885671029,-1.1916192729261241,0.04990595269191664,1.3714561036022666,-0.4562966671445771
No,1.2675143874682901,0.6456779066463254,-0.02688240404408249,0.26199768267915835,0.673536936256424
No,0.9854622373104299,-0.7426960436900315,-0.014948938581386758,-0.017758661340499346,-0.7802253096462883
No,1.4112091962599633,-0.22224262554850055,1.522216022160409,-0.11412277610255926,-0.16305776122977098
No,-0.7700798845752386,0.4921535514776296,0.1355583416174364,0.03166450608675865,-0.4937436470375811
No,0.09972245588433021,-1.1098924952139348,0.06599902909159275,1.7838764981749864,0.009822061988607744
No,-1.3132643085715736,-0.5403111089867996,0.10134242470122305,1.124818617950846,0.5611671967313338
No,-1.2124731817403955,-0.25907787490094253,1.5819497819075654,-1.002259325646625,-0.8018758687724471
No,0.5228031880971978,0.48706298652236135,0.20508545958019253,0.6033770102601611,-0.6133906269939073
No,-0.42819707493717707,-0.3161625863227093,1.5098834230325573,-0.5094642784057819,-0.6559652150816823
No,0.5747561954078299,1.077601470973583,-1.4940727479084306,-0.05125592453368143,-0.9812761957618557
No,-1.6794041391497954,-0.2108855864102746,0.5724941264040573,1.8600944030564335,-4.298024159676558
No,-2.043067415629217,1.1667527204147956,1.5921670502260508,-0.29835791530466427,0.8383164119108033
No,-0.0766117629135247,-0.5868131352556346,-0.09493377499202633,-0.07182149488956217,0.2118720924325771
No,0.03015074119279096,1.1839907963530898,-1.6793981140184264,-1.8414987635827145,-0.813260496217823
No,0.039094343399394355,1.3232323087671405,-1.6529128503111303,-0.7859042544017472,0.24741352897924812
No,-0.7378148804521852,0.0648282558910901,-1.779090772120522,-1.8888368025694615,-0.3955711721373685
No,2.697877081639679,0.9791322774818505,1.652066078572336,0.7077460806483894,0.08015426390032028
No,-1.1355607269028611,-0.6203905750056758,0.1422934501892609,1.1629160897730029,0.04214260231053277
No,0.939103147307418,0.9011707172776374,1.4430026270624845,-2.0251754960625514,-0.7859256120581232
No,-3.558249477381701,1.3461875828460104,-1.5622445659510877,-0.8387271037229012,0.23605804044249304
No,0.620624062362572,0.6512944361895514,-0.08482205869826026,-0.6942913165855312,0.15766812154332768
No,-1.2508148194964561,0.06595904973100745,-1.3947217063629591,1.2959822254042535,0.03081371742793959
No,-1.508783799376343,0.025575904209230317,-1.4972751663534416,-0.05049007717231545,-0.3607054127122789
No,0.21604099449236017,0.9600012190972789,1.5238312237055431,-0.8707313443074622,-0.41299668949994073
No,0.29692381579002813,0.7185037563235416,-0.1315071797053696,-0.9391118142652919,0.4680997301116788
No,-0.12420202936848224,0.34787119011354933,1.6950487105467118,0.9932723771538345,-0.791830127658868
No,0.74778455842678615,-0.48430512518560986,-0.1596975490229486,-0.5387936596972132,0.5593528191573133
No,-0.45555828036002555,-0.7221892952630167,1.6210905916349163,1.351121247529657,-0.15636945427692728
No,-0.9153780175385526,1.2371155008600874,-1.3732056501079073,0.8828043865228479,0.06695412949629377
No,-0.5884646687352721,0.726067291797199,-1.0371046543670148,2.444521658035693,-2.5776429995929226
No,-1.0075291274826217,-0.4625078626816349,-0.1705768599009347,-0.26417825798891625,0.9631507470945171
No,1.488713338942477,0.9552383813944976,1.2376976746187964,-4.6238813663637295,-1.3541780901642417
No,-2.034756935025461,0.15621300739569668,-1.4934128345858095,0.7658738479883599,0.6586027665765909
No,-1.8331926717272697,-0.13947490432537002,1.5791525174464995,-0.30102769529284723,0.14866049209353846
No,-0.9719634522140747,-0.787167502777267,0.240019499348219,1.6608760001239775,-0.6647964487466754
No,-0.5486336791647425,-0.5136984988369045,-0.24083774016155599,-1.679866122451248,0.07317248187393298
No,-0.5857872780844934,1.1823133808117257,1.3030322136791976,-2.418107901201372,0.5727172172769349
No,-0.9430247746532169,-0.1642804435612436,1.5727627011824132,-0.7962368501705683,-0.36873465811743944
No,-0.09850389679209257,-0.11532382159988877,1.3422862014546584,-1.6962615404569399,0.1429437078164352
No,1.2007462861440432,-0.6001639374137282,-0.20533913194881812,-1.7656643942797579,-0.4288153538345002
No,0.5399935575623477,1.1611637145008231,1.4838732933196515,-0.3844269863210148,0.8425791005566848
No,-2.2533746104453365,-0.05406213626863351,1.599346102957712,0.4497014508733129,0.8534829022411742
No,-0.9818022333568674,1.0189393811514709,1.6367144950173136,-0.5335216659010404,-0.044306991907010415
No,2.0458270711368995,1.2302328048097932,-1.5303937874572424,0.09301056692161792,-0.16253526729597378
No,-0.43583768370669695,0.6472096355411349,0.1982309663788459,1.5849581860780615,0.7516267499009559
